well_id,cycle_num,time_since_injection_end_days,phase,steam_volume_bbl,injection_pressure_psi,steam_quality_frac,soak_duration_days,prior_cycle_count,thermal_conductivity_W_mK,porosity_frac,formation_thickness_m,baseline_reservoir_temp_C,crude_api_gravity,cum_production_bbl,physics_temp_C,temperature_C,viscosity_cP,is_synthetic,data_source
BGW-018,5,48.631,production,617.6,203.6,0.821,8.4,4,1.465,0.224,15.24,47.45,18.2,342.43,47.662,47.003,45251.64,True,physics_simulated_synthetic
BGW-018,5,57.189,production,617.6,203.6,0.821,8.4,4,1.465,0.224,15.24,47.45,18.2,415.26,47.456,52.547,26874.61,True,physics_simulated_synthetic
BGW-018,4,9.036,soak,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,0.0,155.307,157.217,17.83,True,physics_simulated_synthetic
BGW-018,4,10.488,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,5.17,150.944,152.634,22.78,True,physics_simulated_synthetic
BGW-018,4,12.915,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,27.15,143.189,144.932,34.81,True,physics_simulated_synthetic
BGW-018,4,13.175,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,29.51,142.362,148.126,29.15,True,physics_simulated_synthetic
BGW-018,4,14.502,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,41.53,137.929,140.971,43.56,True,physics_simulated_synthetic
BGW-018,4,15.474,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,50.34,134.578,137.884,52.04,True,physics_simulated_synthetic
BGW-018,4,18.733,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,79.87,121.931,122.407,132.27,True,physics_simulated_synthetic
BGW-018,4,22.139,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,110.73,107.571,109.618,302.66,True,physics_simulated_synthetic
BGW-018,4,22.692,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,115.74,105.301,108.566,324.8,True,physics_simulated_synthetic
BGW-018,4,27.835,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,162.34,83.207,84.735,1794.91,True,physics_simulated_synthetic
BGW-018,4,37.12,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,246.47,55.301,59.536,14283.84,True,physics_simulated_synthetic
BGW-018,4,41.576,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,286.84,50.096,51.375,29959.63,True,physics_simulated_synthetic
BGW-018,4,43.987,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,308.7,48.652,51.214,30411.41,True,physics_simulated_synthetic
BGW-018,4,44.049,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,309.25,48.625,50.768,31705.94,True,physics_simulated_synthetic
BGW-018,4,51.103,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,373.17,47.11,50.303,33114.79,True,physics_simulated_synthetic
BGW-018,4,51.574,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,377.43,47.084,49.15,36904.99,True,physics_simulated_synthetic
BGW-018,4,55.6,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,413.92,46.972,49.555,35522.38,True,physics_simulated_synthetic
BGW-018,4,56.554,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,422.56,46.962,49.595,35390.49,True,physics_simulated_synthetic
BGW-018,4,58.168,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,437.18,46.953,48.888,37829.3,True,physics_simulated_synthetic
BGW-018,4,59.239,production,1267.6,321.6,0.596,9.92,3,1.383,0.288,17.89,46.94,18.02,446.89,46.95,50.592,32230.66,True,physics_simulated_synthetic
BGW-019,2,0.827,soak,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,0.0,151.192,149.02,27.74,True,physics_simulated_synthetic
BGW-019,2,1.31,soak,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,0.0,149.418,146.632,31.66,True,physics_simulated_synthetic
BGW-019,2,1.336,soak,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,0.0,149.323,150.379,25.75,True,physics_simulated_synthetic
BGW-019,2,6.017,soak,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,0.0,133.645,130.969,78.25,True,physics_simulated_synthetic
BGW-019,2,6.52,soak,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,0.0,132.111,129.135,87.4,True,physics_simulated_synthetic
BGW-019,2,14.898,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,117.31,99.964,98.528,649.73,True,physics_simulated_synthetic
BGW-019,2,17.088,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,155.55,91.494,89.803,1224.57,True,physics_simulated_synthetic
BGW-019,2,20.69,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,218.39,77.345,73.335,4419.03,True,physics_simulated_synthetic
BGW-019,2,22.67,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,252.95,70.42,69.949,5842.08,True,physics_simulated_synthetic
BGW-019,2,23.644,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,269.95,67.335,65.16,8753.11,True,physics_simulated_synthetic
BGW-019,2,25.277,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,298.44,62.591,58.992,14988.73,True,physics_simulated_synthetic
BGW-019,2,27.393,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,335.36,57.436,57.057,17818.62,True,physics_simulated_synthetic
BGW-019,2,30.908,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,396.71,51.486,50.318,33066.03,True,physics_simulated_synthetic
BGW-019,2,31.826,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,412.73,50.484,46.67,46716.81,True,physics_simulated_synthetic
BGW-019,2,35.611,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,478.78,47.903,48.347,39815.0,True,physics_simulated_synthetic
BGW-019,2,36.082,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,487.0,47.732,46.611,46980.5,True,physics_simulated_synthetic
BGW-019,2,45.831,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,657.12,46.756,45.747,51048.27,True,physics_simulated_synthetic
BGW-019,2,46.969,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,676.99,46.752,46.935,45549.1,True,physics_simulated_synthetic
BGW-019,2,48.618,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,705.76,46.749,45.747,51048.27,True,physics_simulated_synthetic
BGW-019,2,56.544,production,823.7,282.3,0.674,8.18,1,1.608,0.204,14.6,46.75,18.3,844.08,46.747,45.747,51048.27,True,physics_simulated_synthetic
BGW-020,1,1.864,soak,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,0.0,178.971,178.527,6.09,True,physics_simulated_synthetic
BGW-020,1,10.879,soak,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,0.0,146.535,144.375,35.92,True,physics_simulated_synthetic
BGW-020,1,11.189,soak,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,0.0,145.575,146.061,32.68,True,physics_simulated_synthetic
BGW-020,1,12.011,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,2.56,143.042,140.74,44.14,True,physics_simulated_synthetic
BGW-020,1,15.809,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,42.68,129.687,130.722,79.42,True,physics_simulated_synthetic
BGW-020,1,18.084,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,66.72,121.169,124.582,115.51,True,physics_simulated_synthetic
BGW-020,1,20.932,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,96.81,109.617,109.542,304.2,True,physics_simulated_synthetic
BGW-020,1,21.313,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,100.84,108.101,108.329,330.01,True,physics_simulated_synthetic
BGW-020,1,21.678,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,104.7,106.643,105.365,403.54,True,physics_simulated_synthetic
BGW-020,1,23.393,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,122.82,99.542,96.42,755.17,True,physics_simulated_synthetic
BGW-020,1,23.51,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,124.06,99.071,97.64,692.08,True,physics_simulated_synthetic
BGW-020,1,27.991,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,171.4,80.297,78.18,2991.96,True,physics_simulated_synthetic
BGW-020,1,31.843,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,212.1,66.963,64.349,9383.66,True,physics_simulated_synthetic
BGW-020,1,34.317,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,238.24,60.434,62.258,11246.63,True,physics_simulated_synthetic
BGW-020,1,40.489,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,303.45,50.477,50.271,33213.58,True,physics_simulated_synthetic
BGW-020,1,40.802,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,306.76,50.216,50.16,33559.54,True,physics_simulated_synthetic
BGW-020,1,43.005,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,330.04,48.76,47.74,42179.33,True,physics_simulated_synthetic
BGW-020,1,51.157,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,416.18,46.999,46.169,49017.41,True,physics_simulated_synthetic
BGW-020,1,51.329,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,417.98,46.992,47.755,42120.33,True,physics_simulated_synthetic
BGW-020,1,58.592,production,1277.8,429.0,0.701,11.77,0,1.585,0.261,18.03,46.9,17.56,494.73,46.899,46.266,48562.38,True,physics_simulated_synthetic
BGW-020,5,1.512,soak,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,0.0,133.424,132.152,72.9,True,physics_simulated_synthetic
BGW-020,5,5.384,soak,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,0.0,120.613,124.033,119.51,True,physics_simulated_synthetic
BGW-020,5,12.127,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,118.83,96.446,98.065,671.44,True,physics_simulated_synthetic
BGW-020,5,18.508,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,241.03,72.123,70.982,5361.94,True,physics_simulated_synthetic
BGW-020,5,18.875,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,248.06,70.964,71.225,5255.47,True,physics_simulated_synthetic
BGW-020,5,19.675,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,263.39,68.491,70.831,5429.22,True,physics_simulated_synthetic
BGW-020,5,20.34,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,276.13,66.523,67.391,7239.91,True,physics_simulated_synthetic
BGW-020,5,23.11,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,329.17,59.09,59.633,14160.78,True,physics_simulated_synthetic
BGW-020,5,26.061,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,385.68,53.292,56.513,18713.22,True,physics_simulated_synthetic
BGW-020,5,30.253,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,465.96,48.624,48.418,39551.54,True,physics_simulated_synthetic
BGW-020,5,31.909,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,497.68,47.717,47.86,41703.11,True,physics_simulated_synthetic
BGW-020,5,45.399,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,756.02,46.387,47.942,41375.57,True,physics_simulated_synthetic
BGW-020,5,45.885,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,765.34,46.386,48.193,40402.94,True,physics_simulated_synthetic
BGW-020,5,46.013,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,767.77,46.386,48.341,39838.94,True,physics_simulated_synthetic
BGW-020,5,46.436,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,775.89,46.386,48.922,37708.4,True,physics_simulated_synthetic
BGW-020,5,48.384,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,813.18,46.386,47.924,41449.13,True,physics_simulated_synthetic
BGW-020,5,50.656,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,856.7,46.386,48.331,39877.84,True,physics_simulated_synthetic
BGW-020,5,53.73,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,915.57,46.386,47.283,44058.8,True,physics_simulated_synthetic
BGW-020,5,55.712,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,953.52,46.386,47.733,42206.38,True,physics_simulated_synthetic
BGW-020,5,59.449,production,1023.3,161.9,0.582,5.92,4,1.601,0.204,9.91,46.39,17.76,1025.08,46.386,47.796,41955.03,True,physics_simulated_synthetic
BGW-021,5,3.531,soak,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,0.0,162.861,166.217,11.18,True,physics_simulated_synthetic
BGW-021,5,6.911,soak,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,0.0,147.206,150.294,25.87,True,physics_simulated_synthetic
BGW-021,5,8.526,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,10.43,140.328,144.529,35.61,True,physics_simulated_synthetic
BGW-021,5,10.199,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,25.17,133.379,135.371,60.26,True,physics_simulated_synthetic
BGW-021,5,15.403,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,71.02,111.243,112.914,243.23,True,physics_simulated_synthetic
BGW-021,5,15.807,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,74.58,109.645,113.136,239.71,True,physics_simulated_synthetic
BGW-021,5,24.804,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,153.85,73.689,77.708,3106.24,True,physics_simulated_synthetic
BGW-021,5,31.588,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,213.61,56.734,60.377,13261.41,True,physics_simulated_synthetic
BGW-021,5,33.832,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,233.38,53.445,55.489,20529.66,True,physics_simulated_synthetic
BGW-021,5,35.05,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,244.11,52.044,56.169,19302.39,True,physics_simulated_synthetic
BGW-021,5,35.871,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,251.35,51.233,53.369,24914.69,True,physics_simulated_synthetic
BGW-021,5,43.262,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,316.47,47.372,49.819,34651.89,True,physics_simulated_synthetic
BGW-021,5,47.083,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,350.13,46.9,48.756,38304.42,True,physics_simulated_synthetic
BGW-021,5,48.954,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,366.62,46.805,51.804,28789.29,True,physics_simulated_synthetic
BGW-021,5,49.094,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,367.85,46.8,50.864,31421.13,True,physics_simulated_synthetic
BGW-021,5,49.435,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,370.85,46.789,50.813,31571.49,True,physics_simulated_synthetic
BGW-021,5,50.288,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,378.37,46.765,51.689,29098.95,True,physics_simulated_synthetic
BGW-021,5,55.776,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,426.72,46.709,53.824,23894.56,True,physics_simulated_synthetic
BGW-021,5,58.056,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,446.8,46.706,47.49,43196.27,True,physics_simulated_synthetic
BGW-021,5,58.186,production,1281.6,248.3,0.701,7.34,4,1.583,0.26,8.13,46.7,18.13,447.96,46.706,48.849,37968.31,True,physics_simulated_synthetic
BGW-021,2,3.638,soak,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,0.0,156.95,157.987,17.12,True,physics_simulated_synthetic
BGW-021,2,5.641,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,1.47,147.039,148.583,28.42,True,physics_simulated_synthetic
BGW-021,2,8.188,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,32.4,135.0,136.919,55.04,True,physics_simulated_synthetic
BGW-021,2,11.818,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,76.48,117.991,120.63,147.92,True,physics_simulated_synthetic
BGW-021,2,15.273,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,118.44,102.023,105.328,404.56,True,physics_simulated_synthetic
BGW-021,2,15.714,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,123.8,100.104,101.484,527.7,True,physics_simulated_synthetic
BGW-021,2,17.812,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,149.28,90.958,92.111,1032.54,True,physics_simulated_synthetic
BGW-021,2,19.21,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,166.25,85.184,87.588,1445.4,True,physics_simulated_synthetic
BGW-021,2,20.341,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,179.99,80.729,83.376,1992.41,True,physics_simulated_synthetic
BGW-021,2,22.101,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,201.36,74.194,75.378,3743.97,True,physics_simulated_synthetic
BGW-021,2,22.133,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,201.75,74.083,76.982,3291.55,True,physics_simulated_synthetic
BGW-021,2,23.155,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,214.17,70.619,73.782,4260.95,True,physics_simulated_synthetic
BGW-021,2,23.289,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,215.8,70.187,73.787,4259.19,True,physics_simulated_synthetic
BGW-021,2,32.23,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,324.38,50.217,54.499,22465.15,True,physics_simulated_synthetic
BGW-021,2,37.617,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,389.8,47.02,47.599,42750.06,True,physics_simulated_synthetic
BGW-021,2,39.224,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,409.32,46.659,48.471,39352.9,True,physics_simulated_synthetic
BGW-021,2,39.328,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,410.57,46.642,48.449,39433.44,True,physics_simulated_synthetic
BGW-021,2,44.911,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,478.38,46.189,47.843,41767.21,True,physics_simulated_synthetic
BGW-021,2,52.576,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,571.47,46.135,47.018,45187.37,True,physics_simulated_synthetic
BGW-021,2,56.991,production,1168.3,285.7,0.675,5.52,1,2.288,0.23,15.87,46.13,17.08,625.09,46.134,45.846,50564.25,True,physics_simulated_synthetic
BGW-021,4,0.291,soak,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,0.0,190.724,193.321,5.0,True,physics_simulated_synthetic
BGW-021,4,2.371,soak,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,0.0,180.484,184.145,5.0,True,physics_simulated_synthetic
BGW-021,4,2.591,soak,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,0.0,179.449,178.831,6.0,True,physics_simulated_synthetic
BGW-021,4,5.615,soak,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,0.0,165.959,170.122,9.19,True,physics_simulated_synthetic
BGW-021,4,11.286,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,6.47,143.797,144.857,34.96,True,physics_simulated_synthetic
BGW-021,4,11.988,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,20.07,141.201,144.381,35.91,True,physics_simulated_synthetic
BGW-021,4,12.262,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,25.38,140.181,143.241,38.29,True,physics_simulated_synthetic
BGW-021,4,17.539,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,127.68,113.928,118.162,173.05,True,physics_simulated_synthetic
BGW-021,4,17.948,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,135.61,111.963,115.45,206.1,True,physics_simulated_synthetic
BGW-021,4,18.458,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,145.5,109.476,108.863,318.37,True,physics_simulated_synthetic
BGW-021,4,20.341,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,182.02,99.798,101.415,530.25,True,physics_simulated_synthetic
BGW-021,4,25.213,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,276.47,74.854,77.763,3092.66,True,physics_simulated_synthetic
BGW-021,4,36.631,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,497.82,48.766,51.209,30426.95,True,physics_simulated_synthetic
BGW-021,4,42.227,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,606.3,47.809,51.193,30471.9,True,physics_simulated_synthetic
BGW-021,4,42.491,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,611.42,47.798,51.619,29288.4,True,physics_simulated_synthetic
BGW-021,4,43.709,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,635.03,47.762,51.33,30086.81,True,physics_simulated_synthetic
BGW-021,4,43.77,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,636.21,47.761,50.177,33508.54,True,physics_simulated_synthetic
BGW-021,4,45.853,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,676.59,47.733,47.864,41685.87,True,physics_simulated_synthetic
BGW-021,4,53.282,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,820.62,47.721,49.799,34718.76,True,physics_simulated_synthetic
BGW-021,4,58.324,production,1579.9,376.4,0.803,10.95,3,1.34,0.267,9.03,47.72,18.3,918.37,47.721,51.019,30970.22,True,physics_simulated_synthetic
BGW-022,1,1.425,soak,1245.2,174.1,0.629,11.89,0,1.53,0.224,14.03,47.0,18.16,0.0,144.226,137.606,52.88,True,physics_simulated_synthetic
BGW-022,1,3.377,soak,1245.2,174.1,0.629,11.89,0,1.53,0.224,14.03,47.0,18.16,0.0,137.924,134.563,63.19,True,physics_simulated_synthetic
BGW-022,1,3.984,soak,1245.2,174.1,0.629,11.89,0,1.53,0.224,14.03,47.0,18.16,0.0,136.05,133.814,66.05,True,physics_simulated_synthetic
BGW-022,1,4.148,soak,1245.2,174.1,0.629,11.89,0,1.53,0.224,14.03,47.0,18.16,0.0,135.549,132.106,73.11,True,physics_simulated_synthetic
BGW-022,1,4.148,soak,1245.2,174.1,0.629,11.89,0,1.53,0.224,14.03,47.0,18.16,0.0,135.548,135.505,59.78,True,physics_simulated_synthetic
BGW-022,1,5.336,soak,1245.2,174.1,0.629,11.89,0,1.53,0.224,14.03,47.0,18.16,0.0,132.011,129.277,86.65,True,physics_simulated_synthetic
BGW-022,1,8.315,soak,1245.2,174.1,0.629,11.89,0,1.53,0.224,14.03,47.0,18.16,0.0,123.745,122.8,129.05,True,physics_simulated_synthetic
