well_id,viscosity_cP,fluid_level_m,spm,stroke_length_in,vfd_frequency_hz,rod_string_diameter_in,rod_string_length_ft,pump_depth_ft,tubing_size_in,fluid_specific_gravity,pprl_physics_lbs,efficiency_physics_frac,peak_polished_rod_load_lbs,pump_efficiency_pct,energy_kwh_per_bbl,energy_kwh_per_stroke,actual_bopd,is_synthetic,data_source
BGW-008,350.0,506.2,7.135,121.75,37.39,1.0,4698.3,3128.8,2.875,0.98,19583.9,0.6282,19790.6,62.02,2.9048,0.050719,179.4,True,physics_simulated_synthetic
BGW-008,1303.42,1140.9,4.902,92.92,46.74,1.0,4698.3,3128.8,2.875,0.997,19598.4,0.5419,20163.1,51.51,2.8506,0.039438,97.66,True,physics_simulated_synthetic
BGW-008,2133.18,760.4,6.724,112.57,50.95,1.0,4698.3,3128.8,2.875,0.976,19572.7,0.4798,19956.0,40.79,3.2685,0.047288,140.08,True,physics_simulated_synthetic
BGW-008,412.2,551.5,6.562,90.49,31.63,1.0,4698.3,3128.8,2.875,0.908,19445.2,0.6224,19755.1,60.08,3.5381,0.037631,100.5,True,physics_simulated_synthetic
BGW-008,97.72,372.2,6.706,84.13,35.3,1.0,4698.3,3128.8,2.875,0.914,19456.1,0.7204,19265.8,71.29,2.6061,0.034118,126.42,True,physics_simulated_synthetic
BGW-008,527.32,1025.2,2.755,117.0,58.41,1.0,4698.3,3128.8,2.875,0.997,19592.6,0.6574,19814.6,61.98,1.8632,0.048802,103.9,True,physics_simulated_synthetic
BGW-008,2292.73,885.7,7.567,101.38,43.54,1.0,4698.3,3128.8,2.875,0.903,19445.1,0.4654,19724.3,39.03,3.9515,0.042091,116.07,True,physics_simulated_synthetic
BGW-008,11236.16,237.4,6.381,66.71,40.05,1.0,4698.3,3128.8,2.875,0.904,19433.8,0.3757,20640.3,21.56,8.1366,0.028984,32.73,True,physics_simulated_synthetic
BGW-008,172.31,397.1,4.032,137.44,46.15,1.0,4698.3,3128.8,2.875,0.903,19429.4,0.7317,19440.9,72.4,1.9805,0.056245,164.87,True,physics_simulated_synthetic
BGW-008,50.0,221.6,7.642,136.22,52.02,1.0,4698.3,3128.8,2.875,0.978,19587.8,0.7314,19692.3,70.77,1.8206,0.056465,341.29,True,physics_simulated_synthetic
BGW-008,87.46,555.4,6.552,79.74,35.39,1.0,4698.3,3128.8,2.875,0.948,19515.2,0.7282,19575.1,70.45,2.6724,0.032856,115.99,True,physics_simulated_synthetic
BGW-008,8685.1,378.1,2.928,128.77,37.73,1.0,4698.3,3128.8,2.875,0.966,19538.7,0.4227,20479.3,26.87,6.8761,0.055512,34.04,True,physics_simulated_synthetic
BGW-008,9582.31,780.7,6.821,108.02,33.4,1.0,4698.3,3128.8,2.875,0.95,19526.9,0.3805,20237.3,25.29,8.1542,0.046016,55.43,True,physics_simulated_synthetic
BGW-008,30010.77,1161.8,2.878,103.82,40.49,1.0,4698.3,3128.8,2.875,0.963,19531.8,0.3585,20714.3,14.93,11.6615,0.045268,16.09,True,physics_simulated_synthetic
BGW-008,357.4,715.7,7.119,75.6,38.39,1.0,4698.3,3128.8,2.875,0.912,19452.1,0.6267,19587.9,59.89,2.8993,0.031172,110.22,True,physics_simulated_synthetic
BGW-008,5116.98,998.7,5.298,68.92,51.31,1.0,4698.3,3128.8,2.875,0.939,19493.0,0.4319,20377.6,31.89,4.2387,0.029563,53.21,True,physics_simulated_synthetic
BGW-008,343.91,1186.2,4.011,93.61,46.19,1.0,4698.3,3128.8,2.875,0.931,19476.3,0.6767,19584.8,66.02,2.1857,0.038592,101.99,True,physics_simulated_synthetic
BGW-008,332.38,310.2,6.272,135.13,58.62,1.0,4698.3,3128.8,2.875,0.904,19444.3,0.6448,19787.3,60.56,1.8972,0.056283,267.93,True,physics_simulated_synthetic
BGW-008,30629.04,704.9,4.979,87.77,30.86,1.0,4698.3,3128.8,2.875,0.961,19534.2,0.34,21006.6,11.7,19.7981,0.03881,14.06,True,physics_simulated_synthetic
BGW-008,17053.57,1104.7,4.116,131.75,33.76,1.0,4698.3,3128.8,2.875,0.931,19480.5,0.3742,20595.4,19.74,10.5195,0.057118,32.18,True,physics_simulated_synthetic
BGW-008,12294.96,898.7,6.076,106.99,34.05,1.0,4698.3,3128.8,2.875,0.964,19546.9,0.3736,20446.6,21.61,9.458,0.046047,42.6,True,physics_simulated_synthetic
BGW-008,474.63,1152.5,2.89,134.42,49.77,1.0,4698.3,3128.8,2.875,0.914,19445.4,0.6653,19513.2,65.06,2.051,0.055213,112.02,True,physics_simulated_synthetic
BGW-008,1280.03,1159.4,4.297,68.22,43.04,1.0,4698.3,3128.8,2.875,0.901,19421.6,0.5513,19820.0,50.49,3.1048,0.028462,56.73,True,physics_simulated_synthetic
BGW-008,8998.73,602.3,5.448,131.45,55.45,1.0,4698.3,3128.8,2.875,0.919,19465.3,0.3961,20393.6,25.72,4.8675,0.05643,90.96,True,physics_simulated_synthetic
BGW-008,870.94,489.0,2.918,137.92,35.64,1.0,4698.3,3128.8,2.875,0.993,19587.7,0.6063,19868.7,57.6,3.2948,0.057682,73.57,True,physics_simulated_synthetic
BGW-008,20547.64,658.2,3.895,120.77,52.09,1.0,4698.3,3128.8,2.875,0.963,19537.4,0.367,20604.0,18.32,7.3484,0.052377,39.98,True,physics_simulated_synthetic
BGW-008,121.76,267.3,4.947,105.96,51.06,1.0,4698.3,3128.8,2.875,0.984,19576.3,0.7381,19602.1,74.56,1.7524,0.043723,177.73,True,physics_simulated_synthetic
BGW-008,272.23,255.2,5.869,89.01,39.96,1.0,4698.3,3128.8,2.875,0.977,19566.3,0.6671,19519.1,63.06,2.6368,0.03657,117.2,True,physics_simulated_synthetic
BGW-008,3039.59,435.9,4.778,143.07,51.45,1.0,4698.3,3128.8,2.875,0.943,19506.5,0.474,19792.6,37.03,3.5356,0.059605,116.0,True,physics_simulated_synthetic
BGW-008,50.43,338.0,7.5,109.03,44.62,1.0,4698.3,3128.8,2.875,0.993,19607.1,0.7335,19548.1,71.62,2.0819,0.044865,232.74,True,physics_simulated_synthetic
BGW-008,357.33,460.3,5.645,112.5,51.33,1.0,4698.3,3128.8,2.875,0.947,19514.8,0.648,19462.8,64.67,1.9957,0.04609,187.72,True,physics_simulated_synthetic
BGW-008,1505.41,1046.1,3.886,129.15,43.07,1.0,4698.3,3128.8,2.875,0.995,19593.7,0.5423,20058.6,49.38,3.2101,0.054529,95.05,True,physics_simulated_synthetic
BGW-008,450.11,931.8,4.961,80.24,42.35,1.0,4698.3,3128.8,2.875,0.944,19501.6,0.6379,19489.4,63.1,2.4826,0.032918,94.72,True,physics_simulated_synthetic
BGW-008,52.96,560.2,4.528,102.98,51.21,1.0,4698.3,3128.8,2.875,0.972,19553.1,0.7834,19767.8,77.3,1.6997,0.042849,164.38,True,physics_simulated_synthetic
BGW-008,691.69,320.4,3.857,94.64,38.16,1.0,4698.3,3128.8,2.875,0.937,19487.9,0.6144,19733.2,60.47,2.9113,0.039311,75.0,True,physics_simulated_synthetic
BGW-008,314.03,355.4,4.274,136.04,43.46,1.0,4698.3,3128.8,2.875,0.981,19571.4,0.6803,19671.1,67.69,2.276,0.056331,152.32,True,physics_simulated_synthetic
BGW-008,62.42,207.6,4.982,81.91,31.79,1.0,4698.3,3128.8,2.875,0.921,19460.5,0.7692,19643.9,77.07,2.7288,0.03387,89.05,True,physics_simulated_synthetic
BGW-008,882.23,920.1,5.203,88.62,59.05,1.0,4698.3,3128.8,2.875,0.986,19580.0,0.573,19706.1,53.73,2.1141,0.036762,130.28,True,physics_simulated_synthetic
BGW-008,34806.99,804.2,4.481,87.09,43.43,1.0,4698.3,3128.8,2.875,0.904,19429.9,0.3386,21036.6,11.18,14.7425,0.038565,16.88,True,physics_simulated_synthetic
BGW-008,283.92,762.1,4.333,110.15,30.79,1.0,4698.3,3128.8,2.875,0.914,19448.0,0.6879,19509.3,68.19,3.1634,0.045235,89.22,True,physics_simulated_synthetic
BGW-008,1205.86,636.7,3.25,126.34,50.33,1.0,4698.3,3128.8,2.875,0.98,19564.7,0.5709,19778.7,51.29,2.6078,0.052602,94.4,True,physics_simulated_synthetic
BGW-008,1006.42,373.1,5.826,141.5,44.27,1.0,4698.3,3128.8,2.875,0.98,19579.5,0.553,19881.2,51.67,2.9586,0.059217,167.93,True,physics_simulated_synthetic
BGW-008,1360.52,283.4,3.675,131.77,37.54,1.0,4698.3,3128.8,2.875,0.936,19487.7,0.5541,19588.1,49.63,3.5781,0.054332,80.35,True,physics_simulated_synthetic
BGW-008,7428.5,1089.6,7.248,125.71,57.07,1.0,4698.3,3128.8,2.875,0.907,19455.5,0.3909,20230.5,27.28,4.4233,0.053533,126.31,True,physics_simulated_synthetic
BGW-008,84.59,976.5,7.863,121.85,32.23,1.0,4698.3,3128.8,2.875,0.932,19504.4,0.7087,19534.6,71.14,2.8994,0.050104,195.66,True,physics_simulated_synthetic
BGW-008,65.0,1107.0,6.592,122.7,45.9,1.0,4698.3,3128.8,2.875,0.935,19500.1,0.7398,19564.7,71.91,2.0174,0.050531,237.75,True,physics_simulated_synthetic
BGW-008,119.84,417.6,3.538,143.42,48.31,1.0,4698.3,3128.8,2.875,0.911,19442.0,0.7642,19691.2,75.69,1.833,0.059446,165.23,True,physics_simulated_synthetic
BGW-008,120.98,551.6,7.458,113.8,53.12,1.0,4698.3,3128.8,2.875,0.901,19443.2,0.6975,19338.1,67.71,1.8301,0.046324,271.83,True,physics_simulated_synthetic
BGW-008,1453.58,910.7,3.337,137.4,45.95,1.0,4698.3,3128.8,2.875,0.905,19431.2,0.5526,19753.9,50.58,2.8935,0.057131,94.88,True,physics_simulated_synthetic
BGW-008,634.5,229.1,3.071,105.31,40.85,1.0,4698.3,3128.8,2.875,0.905,19427.5,0.6346,19563.8,60.69,2.6863,0.043368,71.4,True,physics_simulated_synthetic
BGW-008,36170.12,1149.4,6.927,87.42,37.47,1.0,4698.3,3128.8,2.875,0.908,19447.9,0.3186,21110.8,10.63,18.0341,0.038849,21.49,True,physics_simulated_synthetic
BGW-008,131.54,224.8,4.017,103.81,57.1,1.0,4698.3,3128.8,2.875,0.969,19545.2,0.7498,19663.1,74.77,1.5675,0.042966,158.55,True,physics_simulated_synthetic
BGW-008,3108.63,737.0,7.394,82.19,59.62,1.0,4698.3,3128.8,2.875,0.95,19523.1,0.445,19831.6,34.96,3.2386,0.034311,112.79,True,physics_simulated_synthetic
BGW-008,36003.91,994.7,6.836,88.51,33.21,1.0,4698.3,3128.8,2.875,0.962,19544.6,0.3195,20832.5,9.76,21.8791,0.038813,17.46,True,physics_simulated_synthetic
BGW-008,2306.86,725.4,3.653,67.22,37.16,1.0,4698.3,3128.8,2.875,0.901,19420.4,0.5089,19803.5,43.1,4.2078,0.028021,35.03,True,physics_simulated_synthetic
BGW-008,22541.05,547.9,3.214,140.55,43.6,1.0,4698.3,3128.8,2.875,0.933,19481.1,0.3687,20744.7,16.9,9.5802,0.061373,29.65,True,physics_simulated_synthetic
BGW-008,8073.95,930.0,2.784,113.85,55.41,1.0,4698.3,3128.8,2.875,0.907,19431.8,0.4287,20245.1,27.86,4.4643,0.048519,43.58,True,physics_simulated_synthetic
BGW-008,10666.03,644.3,4.844,76.9,52.96,1.0,4698.3,3128.8,2.875,0.907,19434.2,0.3921,20339.3,24.58,5.3185,0.032922,43.18,True,physics_simulated_synthetic
BGW-008,28431.57,449.2,4.102,118.94,55.26,1.0,4698.3,3128.8,2.875,0.981,19569.4,0.3504,20981.9,17.13,7.5461,0.052532,41.12,True,physics_simulated_synthetic
BGW-008,144.09,414.6,7.303,142.09,49.47,1.0,4698.3,3128.8,2.875,0.964,19561.4,0.6898,19700.4,66.54,2.0372,0.058925,304.19,True,physics_simulated_synthetic
BGW-008,2877.79,995.9,2.915,134.56,35.7,1.0,4698.3,3128.8,2.875,0.948,19505.8,0.5001,20086.8,42.52,4.5038,0.056896,53.04,True,physics_simulated_synthetic
BGW-008,4530.56,743.5,5.475,88.43,54.72,1.0,4698.3,3128.8,2.875,0.914,19451.3,0.4382,19918.1,34.42,3.5991,0.037078,81.22,True,physics_simulated_synthetic
BGW-008,4162.25,562.7,7.76,73.45,59.28,1.0,4698.3,3128.8,2.875,0.954,19530.5,0.4217,20355.8,29.85,3.9155,0.031473,89.82,True,physics_simulated_synthetic
BGW-008,110.91,780.2,7.736,130.64,53.3,1.0,4698.3,3128.8,2.875,0.92,19484.0,0.6978,19461.1,70.31,1.7676,0.053516,337.28,True,physics_simulated_synthetic
BGW-008,24009.34,612.2,3.71,93.8,35.28,1.0,4698.3,3128.8,2.875,0.944,19499.6,0.3613,20670.7,15.2,13.1251,0.040812,16.61,True,physics_simulated_synthetic
BGW-008,280.47,265.3,3.771,117.43,51.48,1.0,4698.3,3128.8,2.875,0.993,19589.5,0.6983,19820.6,70.37,1.8622,0.048994,142.88,True,physics_simulated_synthetic
BGW-008,314.39,330.0,5.962,138.14,46.04,1.0,4698.3,3128.8,2.875,0.967,19555.2,0.654,19598.5,63.54,2.2802,0.056988,214.55,True,physics_simulated_synthetic
BGW-008,53.55,822.7,2.628,126.33,59.1,1.0,4698.3,3128.8,2.875,0.947,19501.9,0.8198,19526.8,82.3,1.3666,0.051926,143.78,True,physics_simulated_synthetic
BGW-008,2943.3,567.3,6.578,75.64,42.99,1.0,4698.3,3128.8,2.875,0.949,19516.4,0.4571,20225.1,37.46,4.275,0.032202,71.35,True,physics_simulated_synthetic
BGW-008,1406.24,422.5,5.013,128.32,43.56,1.0,4698.3,3128.8,2.875,0.975,19562.9,0.5339,19988.9,49.34,3.1659,0.05399,123.1,True,physics_simulated_synthetic
BGW-008,308.45,293.6,3.004,73.18,50.73,1.0,4698.3,3128.8,2.875,0.955,19515.4,0.7031,19543.9,68.3,1.9197,0.030106,67.83,True,physics_simulated_synthetic
BGW-008,55.35,1156.8,7.339,126.41,50.5,1.0,4698.3,3128.8,2.875,0.947,19527.7,0.7332,19457.0,73.24,1.7905,0.051773,305.58,True,physics_simulated_synthetic
BGW-008,87.0,923.7,5.928,103.6,36.07,1.0,4698.3,3128.8,2.875,0.991,19593.0,0.7388,19935.4,72.32,2.6011,0.043475,142.68,True,physics_simulated_synthetic
BGW-008,143.6,840.4,6.324,90.54,39.25,1.0,4698.3,3128.8,2.875,0.902,19432.6,0.7054,19477.9,72.59,2.327,0.03712,145.26,True,physics_simulated_synthetic
BGW-008,623.37,686.0,2.72,74.08,48.29,1.0,4698.3,3128.8,2.875,0.931,19472.1,0.6418,19684.0,60.92,2.2779,0.030694,52.78,True,physics_simulated_synthetic
BGW-008,1372.68,496.2,6.2,73.87,43.02,1.0,4698.3,3128.8,2.875,0.936,19490.7,0.5215,19822.4,45.85,3.4204,0.030822,80.46,True,physics_simulated_synthetic
BGW-008,4521.6,1195.3,6.549,112.38,47.98,1.0,4698.3,3128.8,2.875,0.914,19461.3,0.4278,20091.4,30.99,4.5998,0.047529,97.45,True,physics_simulated_synthetic
BGW-008,199.02,971.4,6.938,112.59,47.19,1.0,4698.3,3128.8,2.875,0.958,19541.3,0.6744,19563.4,66.93,2.1082,0.046365,219.72,True,physics_simulated_synthetic
BGW-008,6316.66,430.1,5.023,113.88,55.66,1.0,4698.3,3128.8,2.875,0.936,19491.5,0.4212,20347.0,30.28,4.1094,0.048775,85.85,True,physics_simulated_synthetic
BGW-008,71.97,347.5,5.963,112.26,34.9,1.0,4698.3,3128.8,2.875,0.976,19567.5,0.7465,19901.2,74.39,2.6093,0.047026,154.74,True,physics_simulated_synthetic
BGW-008,612.59,741.8,6.986,122.65,49.65,1.0,4698.3,3128.8,2.875,0.995,19610.3,0.5822,19907.1,56.68,2.4082,0.051397,214.69,True,physics_simulated_synthetic
BGW-008,1678.92,402.4,4.39,136.77,56.6,1.0,4698.3,3128.8,2.875,0.975,19560.5,0.5264,19954.7,49.16,2.4411,0.057449,148.76,True,physics_simulated_synthetic
BGW-008,2067.41,205.8,4.836,122.06,47.04,1.0,4698.3,3128.8,2.875,0.965,19543.4,0.5036,20065.4,45.3,3.2051,0.051554,112.02,True,physics_simulated_synthetic
BGW-008,1040.32,539.7,7.869,140.94,42.27,1.0,4698.3,3128.8,2.875,0.915,19479.0,0.5255,19765.0,45.98,3.4617,0.058639,191.95,True,physics_simulated_synthetic
BGW-009,3094.09,362.2,5.441,82.69,50.12,0.875,2936.3,4447.5,2.375,0.915,12816.5,0.4721,13431.2,39.19,2.3276,0.023379,78.7,True,physics_simulated_synthetic
BGW-009,565.14,478.7,7.325,100.05,33.92,0.875,2936.3,4447.5,2.375,0.953,13002.5,0.5956,13101.9,55.85,2.3542,0.027594,123.64,True,physics_simulated_synthetic
BGW-009,1008.76,1103.3,6.888,85.4,45.82,0.875,2936.3,4447.5,2.375,0.964,13051.4,0.5491,13183.8,47.89,2.0449,0.023701,114.96,True,physics_simulated_synthetic
BGW-009,1080.84,300.9,4.009,84.23,41.58,0.875,2936.3,4447.5,2.375,0.982,13128.6,0.5767,13289.9,53.86,2.02,0.023564,67.34,True,physics_simulated_synthetic
BGW-009,147.73,911.1,7.109,105.86,53.35,0.875,2936.3,4447.5,2.375,0.917,12834.1,0.7037,12910.4,71.85,1.1464,0.028768,256.89,True,physics_simulated_synthetic
BGW-009,4695.15,1122.5,6.277,116.58,38.43,0.875,2936.3,4447.5,2.375,0.991,13178.7,0.4348,13809.5,30.88,3.9609,0.033887,77.34,True,physics_simulated_synthetic
BGW-009,523.63,1187.5,4.737,79.17,46.49,0.875,2936.3,4447.5,2.375,0.948,12969.0,0.6353,13021.2,60.75,1.5693,0.021699,94.31,True,physics_simulated_synthetic
BGW-009,87.35,1196.7,6.252,122.9,36.08,0.875,2936.3,4447.5,2.375,0.942,12950.1,0.745,13071.0,75.79,1.627,0.033816,187.1,True,physics_simulated_synthetic
BGW-009,925.84,705.4,2.658,130.85,50.81,0.875,2936.3,4447.5,2.375,0.932,12891.8,0.6088,13064.3,57.08,1.5334,0.035985,89.8,True,physics_simulated_synthetic
BGW-009,1601.27,294.4,6.647,129.02,36.57,0.875,2936.3,4447.5,2.375,0.939,12938.3,0.512,13215.2,45.08,2.7288,0.035891,125.89,True,physics_simulated_synthetic
BGW-009,2326.16,891.8,3.275,104.69,55.08,0.875,2936.3,4447.5,2.375,0.963,13038.7,0.5175,13324.1,44.51,1.85,0.029363,74.85,True,physics_simulated_synthetic
BGW-009,8235.4,601.5,3.529,100.41,38.67,0.875,2936.3,4447.5,2.375,0.911,12793.7,0.4238,13517.0,29.32,4.0589,0.028569,35.77,True,physics_simulated_synthetic
BGW-009,7482.17,1060.9,3.076,127.21,49.73,0.875,2936.3,4447.5,2.375,0.986,13145.0,0.434,13941.3,33.7,2.8316,0.037333,58.4,True,physics_simulated_synthetic
BGW-009,2480.04,587.7,3.631,80.01,47.15,0.875,2936.3,4447.5,2.375,0.975,13093.5,0.5082,13497.2,41.43,2.3514,0.022732,50.55,True,physics_simulated_synthetic
BGW-009,1646.08,609.1,5.573,82.66,39.45,0.875,2936.3,4447.5,2.375,0.922,12850.1,0.5211,13172.5,46.73,2.4317,0.02292,75.65,True,physics_simulated_synthetic
BGW-009,786.44,886.6,3.995,136.38,42.02,0.875,2936.3,4447.5,2.375,0.973,13089.4,0.6068,13214.4,56.47,1.8959,0.037937,115.11,True,physics_simulated_synthetic
BGW-009,25458.16,1108.0,3.679,114.35,35.6,0.875,2936.3,4447.5,2.375,0.987,13151.0,0.3625,13988.9,13.97,9.5767,0.033673,18.63,True,physics_simulated_synthetic
BGW-009,6010.04,201.4,2.613,133.25,30.71,0.875,2936.3,4447.5,2.375,0.92,12837.2,0.4529,13306.4,36.02,4.0938,0.037324,34.31,True,physics_simulated_synthetic
BGW-009,4343.55,1118.4,7.366,74.22,32.52,0.875,2936.3,4447.5,2.375,0.931,12894.5,0.4305,13446.8,31.43,4.4784,0.021007,49.75,True,physics_simulated_synthetic
BGW-009,28726.92,275.1,7.761,88.02,55.77,0.875,2936.3,4447.5,2.375,0.923,12860.1,0.3281,13708.9,13.32,6.2799,0.0254,45.2,True,physics_simulated_synthetic
BGW-009,495.49,1180.7,7.457,130.66,56.38,0.875,2936.3,4447.5,2.375,0.999,13222.3,0.6056,13353.1,58.88,1.3691,0.036725,288.02,True,physics_simulated_synthetic
BGW-009,360.18,840.8,5.581,120.95,42.85,0.875,2936.3,4447.5,2.375,0.969,13074.5,0.6577,13184.7,64.79,1.6168,0.033567,166.87,True,physics_simulated_synthetic
BGW-009,14085.17,590.3,5.261,127.51,58.8,0.875,2936.3,4447.5,2.375,0.927,12875.3,0.3789,13588.0,23.3,3.3759,0.036471,81.84,True,physics_simulated_synthetic
BGW-009,1271.1,247.6,4.407,85.23,30.43,0.875,2936.3,4447.5,2.375,0.951,12984.2,0.557,13318.2,51.06,2.9175,0.023893,51.97,True,physics_simulated_synthetic
BGW-009,979.17,916.2,5.744,64.94,32.22,0.875,2936.3,4447.5,2.375,0.935,12908.8,0.5648,13192.3,52.01,2.68,0.018035,55.66,True,physics_simulated_synthetic
BGW-009,394.86,1129.3,4.633,101.09,45.67,0.875,2936.3,4447.5,2.375,0.946,12962.2,0.6627,13341.2,63.74,1.5598,0.028388,121.43,True,physics_simulated_synthetic
BGW-009,957.26,956.6,2.612,123.16,36.17,0.875,2936.3,4447.5,2.375,0.952,12985.1,0.6062,13229.6,53.13,2.3433,0.034297,55.06,True,physics_simulated_synthetic
BGW-009,1050.85,1139.0,7.854,132.87,45.66,0.875,2936.3,4447.5,2.375,0.938,12938.8,0.5351,13115.1,48.83,2.0024,0.036681,207.19,True,physics_simulated_synthetic
BGW-009,105.03,416.4,2.725,78.53,47.35,0.875,2936.3,4447.5,2.375,0.96,13020.3,0.7932,12898.8,76.8,1.2074,0.021323,69.31,True,physics_simulated_synthetic
BGW-009,4774.25,812.7,3.068,98.13,46.8,0.875,2936.3,4447.5,2.375,0.983,13130.9,0.4642,13552.7,37.06,2.6596,0.027994,46.49,True,physics_simulated_synthetic
BGW-009,983.38,342.6,2.906,112.55,43.83,0.875,2936.3,4447.5,2.375,0.94,12928.3,0.5997,13289.2,56.56,1.8248,0.031483,72.2,True,physics_simulated_synthetic
BGW-009,870.26,327.3,3.99,82.76,57.28,0.875,2936.3,4447.5,2.375,0.927,12871.5,0.5972,13049.5,54.56,1.4212,0.022733,91.91,True,physics_simulated_synthetic
BGW-009,2597.99,1126.7,7.658,100.12,55.1,0.875,2936.3,4447.5,2.375,0.933,12912.5,0.464,13218.9,39.13,2.0869,0.027858,147.2,True,physics_simulated_synthetic
BGW-009,30903.96,792.9,7.966,90.43,45.87,0.875,2936.3,4447.5,2.375,0.997,13212.2,0.3238,14173.5,11.09,9.484,0.02698,32.63,True,physics_simulated_synthetic
BGW-009,154.61,1057.8,5.379,127.08,51.69,0.875,2936.3,4447.5,2.375,0.911,12798.7,0.7262,12788.7,69.94,1.204,0.03421,220.09,True,physics_simulated_synthetic
BGW-009,2882.0,632.7,3.785,98.5,43.68,0.875,2936.3,4447.5,2.375,0.981,13122.3,0.4945,13328.2,41.44,2.506,0.027636,60.1,True,physics_simulated_synthetic
BGW-009,967.27,883.2,7.355,80.18,51.7,0.875,2936.3,4447.5,2.375,0.953,12998.4,0.5477,13381.5,54.71,1.6104,0.022585,148.53,True,physics_simulated_synthetic
BGW-009,17936.45,743.2,2.979,132.01,47.02,0.875,2936.3,4447.5,2.375,0.922,12844.7,0.3852,13547.7,17.93,5.4693,0.037646,29.53,True,physics_simulated_synthetic
BGW-009,14279.97,984.7,7.01,97.89,34.0,0.875,2936.3,4447.5,2.375,0.908,12788.1,0.3648,13236.6,21.29,6.2238,0.027275,44.23,True,physics_simulated_synthetic
BGW-009,51.67,526.2,4.285,94.69,52.63,0.875,2936.3,4447.5,2.375,0.904,12764.9,0.7978,12887.0,78.96,1.0556,0.025687,150.14,True,physics_simulated_synthetic
BGW-009,53.96,1051.5,7.394,98.07,44.98,0.875,2936.3,4447.5,2.375,0.938,12930.4,0.7467,12736.0,72.13,1.3362,0.026293,209.51,True,physics_simulated_synthetic
BGW-009,282.51,1179.1,2.901,121.48,58.69,0.875,2936.3,4447.5,2.375,0.908,12781.3,0.7183,12916.4,69.45,1.0786,0.033028,127.93,True,physics_simulated_synthetic
BGW-009,10592.11,482.4,5.161,82.65,58.15,0.875,2936.3,4447.5,2.375,0.985,13146.3,0.3949,13775.7,23.26,3.4666,0.023965,51.38,True,physics_simulated_synthetic
BGW-009,482.8,879.5,6.914,140.54,59.35,0.875,2936.3,4447.5,2.375,0.963,13052.4,0.6146,13199.7,57.97,1.3059,0.039048,297.72,True,physics_simulated_synthetic
BGW-009,6041.06,1026.0,7.848,115.2,53.33,0.875,2936.3,4447.5,2.375,0.963,13055.9,0.4055,13356.4,28.44,2.9976,0.032388,122.1,True,physics_simulated_synthetic
BGW-009,131.96,356.8,5.447,71.31,50.15,0.875,2936.3,4447.5,2.375,0.946,12959.6,0.7352,12949.7,71.63,1.2269,0.019439,124.28,True,physics_simulated_synthetic
BGW-009,223.73,267.6,7.251,69.53,59.47,0.875,2936.3,4447.5,2.375,0.934,12909.4,0.6734,12967.9,67.4,1.1012,0.01898,179.97,True,physics_simulated_synthetic
BGW-009,361.28,1118.6,5.236,113.07,45.34,0.875,2936.3,4447.5,2.375,0.999,13214.0,0.6622,13305.0,61.19,1.6321,0.031667,146.28,True,physics_simulated_synthetic
BGW-009,3028.55,266.6,4.477,119.54,46.82,0.875,2936.3,4447.5,2.375,0.936,12915.1,0.4834,13257.5,39.12,2.4634,0.03336,87.31,True,physics_simulated_synthetic
BGW-009,88.31,1194.8,7.593,126.86,52.27,0.875,2936.3,4447.5,2.375,0.915,12829.4,0.7246,12711.9,70.42,1.1756,0.033946,315.73,True,physics_simulated_synthetic
BGW-009,246.15,675.7,4.35,140.62,55.81,0.875,2936.3,4447.5,2.375,0.954,13000.4,0.7075,13172.5,69.74,1.1521,0.03899,211.99,True,physics_simulated_synthetic
BGW-009,37338.05,843.7,6.704,121.88,32.64,0.875,2936.3,4447.5,2.375,0.976,13113.1,0.3244,13938.8,9.68,15.0211,0.035762,22.98,True,physics_simulated_synthetic
BGW-009,5323.92,769.3,4.689,106.71,35.18,0.875,2936.3,4447.5,2.375,0.932,12898.4,0.4409,13396.8,32.71,3.9626,0.030092,51.28,True,physics_simulated_synthetic
BGW-009,270.45,917.4,3.869,129.78,32.67,0.875,2936.3,4447.5,2.375,0.961,13029.7,0.707,13280.1,68.23,2.0279,0.036278,99.67,True,physics_simulated_synthetic
BGW-009,90.58,1114.6,3.031,65.32,35.43,0.875,2936.3,4447.5,2.375,0.982,13123.3,0.7958,13069.7,78.25,1.6046,0.017971,48.89,True,physics_simulated_synthetic
BGW-009,94.72,743.1,2.502,78.86,47.92,0.875,2936.3,4447.5,2.375,0.902,12752.2,0.8028,12879.9,79.44,1.1516,0.02138,66.88,True,physics_simulated_synthetic
BGW-009,4398.35,1121.5,5.782,118.39,30.89,0.875,2936.3,4447.5,2.375,0.968,13068.7,0.4437,13685.3,33.79,4.4618,0.034105,63.64,True,physics_simulated_synthetic
BGW-009,118.57,733.2,2.955,117.52,31.69,0.875,2936.3,4447.5,2.375,0.949,12973.9,0.7821,12982.1,78.73,1.7712,0.032114,77.15,True,physics_simulated_synthetic
BGW-009,1370.91,951.4,6.903,127.36,54.31,0.875,2936.3,4447.5,2.375,0.931,12900.1,0.5224,13164.4,47.62,1.7328,0.035293,202.48,True,physics_simulated_synthetic
BGW-009,174.03,719.2,5.71,101.14,32.38,0.875,2936.3,4447.5,2.375,0.969,13074.3,0.7132,13107.0,73.23,1.8816,0.027904,121.95,True,physics_simulated_synthetic
